Unieke identiticatie meetpunt;Datum staalname;Geanalyseerde fractie;Unieke identificatie gemeten parameter;Aanpak kwantificeringsgrens;Resultaat;Unieke identificatie van de eenheid
NL89_SASVGT;11/12/2023;EB;1202;<;0.0001;µg/L
NL89_SASVGT;12/01/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;06/02/2023;EB;1203;=;0.0005;µg/L
NL89_SASVGT;06/03/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;03/04/2023;EB;1203;=;0.0003;µg/L
NL89_SASVGT;01/05/2023;EB;1203;=;0.0006;µg/L
NL89_SASVGT;01/06/2023;EB;1203;=;0.0005;µg/L
NL89_SASVGT;27/06/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;27/07/2023;EB;1203;=;0.0003;µg/L
NL89_SASVGT;22/08/2023;EB;1203;=;0.0002;µg/L
NL89_SASVGT;18/09/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;19/10/2023;EB;1203;=;0.0005;µg/L
NL89_SASVGT;16/11/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;11/12/2023;EB;1203;=;0.0004;µg/L
NL89_SASVGT;12/01/2023;EB;1204;=;0.0031;µg/L
NL89_SASVGT;06/02/2023;EB;1204;=;0.0038;µg/L
NL89_SASVGT;06/03/2023;EB;1204;=;0.0014;µg/L
NL89_SASVGT;03/04/2023;EB;1204;=;0.0025;µg/L
NL89_SASVGT;01/05/2023;EB;1204;=;0.0017;µg/L
NL89_SASVGT;01/06/2023;EB;1204;=;0.0017;µg/L
NL89_SASVGT;27/06/2023;EB;1204;=;0.0040;µg/L
NL89_SASVGT;27/07/2023;EB;1204;=;0.0017;µg/L
NL89_SASVGT;22/08/2023;EB;1204;=;0.0037;µg/L
NL89_SASVGT;18/09/2023;EB;1204;=;0.0042;µg/L
NL89_SASVGT;19/10/2023;EB;1204;=;0.0021;µg/L
NL89_SASVGT;16/11/2023;EB;1204;=;0.0030;µg/L
NL89_SASVGT;11/12/2023;EB;1204;=;0.0032;µg/L
NL89_SASVGT;12/01/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;06/02/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;06/03/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;03/04/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;01/05/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;01/06/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;27/06/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;27/07/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;22/08/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;18/09/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;19/10/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;16/11/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;11/12/2023;EB;1207;<;0.0003;µg/L
NL89_SASVGT;12/01/2023;EB;1208;=;0.0038;µg/L
NL89_SASVGT;06/02/2023;EB;1208;=;0.0050;µg/L
NL89_SASVGT;06/03/2023;EB;1208;=;0.0049;µg/L
NL89_SASVGT;03/04/2023;EB;1208;=;0.0036;µg/L
NL89_SASVGT;01/05/2023;EB;1208;=;0.0034;µg/L
NL89_SASVGT;01/06/2023;EB;1208;=;0.0025;µg/L
NL89_SASVGT;27/06/2023;EB;1208;=;0.0023;µg/L
NL89_SASVGT;27/07/2023;EB;1208;=;0.0021;µg/L
NL89_SASVGT;22/08/2023;EB;1208;=;0.0020;µg/L
NL89_SASVGT;18/09/2023;EB;1208;=;0.0022;µg/L
NL89_SASVGT;19/10/2023;EB;1208;=;0.0027;µg/L
NL89_SASVGT;16/11/2023;EB;1208;=;0.0023;µg/L
NL89_SASVGT;11/12/2023;EB;1208;=;0.0027;µg/L
NL89_SASVGT;12/01/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;06/02/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;06/03/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;03/04/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;01/05/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;01/06/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;27/06/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;27/07/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;22/08/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;18/09/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;19/10/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;16/11/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;11/12/2023;EB;1235;<;0.1000;µg/L
NL89_SASVGT;12/01/2023;EB;1263;=;0.0030;µg/L
NL89_SASVGT;06/02/2023;EB;1263;=;0.0024;µg/L
NL89_SASVGT;06/03/2023;EB;1263;=;0.0030;µg/L
NL89_SASVGT;03/04/2023;EB;1263;=;0.0022;µg/L
NL89_SASVGT;01/05/2023;EB;1263;=;0.0038;µg/L
NL89_SASVGT;01/06/2023;EB;1263;=;0.0026;µg/L
NL89_SASVGT;27/06/2023;EB;1263;=;0.0032;µg/L
NL89_SASVGT;27/07/2023;EB;1263;=;0.0034;µg/L
NL89_SASVGT;22/08/2023;EB;1263;=;0.0039;µg/L
NL89_SASVGT;18/09/2023;EB;1263;=;0.0049;µg/L
NL89_SASVGT;19/10/2023;EB;1263;=;0.0046;µg/L
NL89_SASVGT;16/11/2023;EB;1263;=;0.0020;µg/L
NL89_SASVGT;11/12/2023;EB;1263;=;0.0015;µg/L
NL89_SASVGT;12/01/2023;EB;1269;=;0.0073;µg/L
NL89_SASVGT;06/02/2023;EB;1269;=;0.0070;µg/L
NL89_SASVGT;06/03/2023;EB;1269;=;0.0081;µg/L
NL89_SASVGT;03/04/2023;EB;1269;=;0.0073;µg/L
NL89_SASVGT;01/05/2023;EB;1269;=;0.0054;µg/L
NL89_SASVGT;01/06/2023;EB;1269;=;0.0045;µg/L
NL89_SASVGT;27/06/2023;EB;1269;=;0.0043;µg/L
NL89_SASVGT;27/07/2023;EB;1269;=;0.0043;µg/L
NL89_SASVGT;22/08/2023;EB;1269;=;0.0050;µg/L
NL89_SASVGT;18/09/2023;EB;1269;=;0.0056;µg/L
NL89_SASVGT;19/10/2023;EB;1269;=;0.0065;µg/L
NL89_SASVGT;16/11/2023;EB;1269;=;0.0051;µg/L
NL89_SASVGT;11/12/2023;EB;1269;=;0.0037;µg/L
NL89_SASVGT;12/01/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;06/02/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;06/03/2023;EB;1272;=;0.0100;µg/L
NL89_SASVGT;03/04/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;01/05/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;01/06/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;27/06/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;27/07/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;22/08/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;18/09/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;19/10/2023;EB;1272;<;0.0100;µg/L
NL89_SASVGT;16/11/2023;EB;1272;=;0.0200;µg/L
NL89_SASVGT;11/12/2023;EB;1272;=;0.0200;µg/L
NL89_SASVGT;12/01/2023;EB;1276;<;0.0200;µg/L
NL89_SASVGT;06/02/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;06/03/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;03/04/2023;EB;1276;<;0.1000;µg/L
NL89_SASVGT;01/05/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;01/06/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;27/06/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;27/07/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;22/08/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;18/09/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;19/10/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;16/11/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;11/12/2023;EB;1276;<;0.0100;µg/L
NL89_SASVGT;12/01/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;06/02/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;06/03/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;03/04/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;01/05/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;01/06/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;27/06/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;27/07/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;22/08/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;18/09/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;19/10/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;16/11/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;11/12/2023;EB;1283;<;0.0100;µg/L
NL89_SASVGT;12/01/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;06/02/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;06/03/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;03/04/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;01/05/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;01/06/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;27/06/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;27/07/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;22/08/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;18/09/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;19/10/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;16/11/2023;EB;1286;<;0.0100;µg/L
NL89_SASVGT;11/12/2023;EB;1286;=;0.0100;µg/L
NL89_SASVGT;06/03/2023;EB;1289;<;0.0010;µg/L
NL89_SASVGT;01/06/2023;EB;1289;<;0.0010;µg/L
NL89_SASVGT;18/09/2023;EB;1289;<;0.0010;µg/L
NL89_SASVGT;12/01/2023;EB;1301;=;8.7800;°C
NL89_SASVGT;06/02/2023;EB;1301;=;6.8300;°C
NL89_SASVGT;06/03/2023;EB;1301;=;7.2400;°C
NL89_SASVGT;03/04/2023;EB;1301;=;10.0000;°C
NL89_SASVGT;01/05/2023;EB;1301;=;12.7000;°C
NL89_SASVGT;01/06/2023;EB;1301;=;17.3000;°C
NL89_SASVGT;27/06/2023;EB;1301;=;22.8000;°C
NL89_SASVGT;27/07/2023;EB;1301;=;21.4000;°C
NL89_SASVGT;22/08/2023;EB;1301;=;22.0000;°C
NL89_SASVGT;18/09/2023;EB;1301;=;22.4000;°C
NL89_SASVGT;19/10/2023;EB;1301;=;17.3000;°C
NL89_SASVGT;16/11/2023;EB;1301;=;10.7000;°C
NL89_SASVGT;11/12/2023;EB;1301;=;7.0300;°C
NL89_SASVGT;12/01/2023;EB;1302;=;7.9200;u pH
NL89_SASVGT;06/02/2023;EB;1302;=;7.6600;u pH
NL89_SASVGT;06/03/2023;EB;1302;=;7.8000;u pH
NL89_SASVGT;03/04/2023;EB;1302;=;7.8000;u pH
NL89_SASVGT;01/05/2023;EB;1302;=;7.9400;u pH
NL89_SASVGT;01/06/2023;EB;1302;=;8.1000;u pH
NL89_SASVGT;27/06/2023;EB;1302;=;8.1100;u pH
NL89_SASVGT;27/07/2023;EB;1302;=;7.9500;u pH
NL89_SASVGT;22/08/2023;EB;1302;=;NV;u pH
NL89_SASVGT;18/09/2023;EB;1302;=;7.6600;u pH
NL89_SASVGT;19/10/2023;EB;1302;=;7.7000;u pH
NL89_SASVGT;16/11/2023;EB;1302;=;7.6700;u pH
NL89_SASVGT;11/12/2023;EB;1302;=;7.8700;u pH
NL89_SASVGT;12/01/2023;EB;1303;=;11877.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;06/02/2023;EB;1303;=;8469.3000;µS/cm (à/bij 25°C)
NL89_SASVGT;06/03/2023;EB;1303;=;7992.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;03/04/2023;EB;1303;=;6327.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;01/05/2023;EB;1303;=;5927.4000;µS/cm (à/bij 25°C)
NL89_SASVGT;01/06/2023;EB;1303;=;6959.7000;µS/cm (à/bij 25°C)
NL89_SASVGT;27/06/2023;EB;1303;=;8524.8000;µS/cm (à/bij 25°C)
NL89_SASVGT;27/07/2023;EB;1303;=;12099.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;22/08/2023;EB;1303;=;12654.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;18/09/2023;EB;1303;=;12654.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;19/10/2023;EB;1303;=;15318.0000;µS/cm (à/bij 25°C)
NL89_SASVGT;16/11/2023;EB;1303;=;4284.6000;µS/cm (à/bij 25°C)
NL89_SASVGT;11/12/2023;EB;1303;=;1398.6000;µS/cm (à/bij 25°C)
NL89_SASVGT;12/01/2023;EB;1305;=;11.0000;mg/L
NL89_SASVGT;06/02/2023;EB;1305;=;5.5000;mg/L
NL89_SASVGT;06/03/2023;EB;1305;=;6.5000;mg/L
NL89_SASVGT;03/04/2023;EB;1305;=;8.9000;mg/L
NL89_SASVGT;01/05/2023;EB;1305;<;5.0000;mg/L
NL89_SASVGT;01/06/2023;EB;1305;=;9.7000;mg/L
NL89_SASVGT;27/06/2023;EB;1305;<;5.0000;mg/L
NL89_SASVGT;27/07/2023;EB;1305;=;11.0000;mg/L
NL89_SASVGT;22/08/2023;EB;1305;<;5.0000;mg/L
NL89_SASVGT;18/09/2023;EB;1305;=;9.9000;mg/L
NL89_SASVGT;19/10/2023;EB;1305;=;15.0000;mg/L
NL89_SASVGT;16/11/2023;EB;1305;=;21.0000;mg/L
NL89_SASVGT;11/12/2023;EB;1305;=;14.0000;mg/L
NL89_SASVGT;12/01/2023;EB;1311;=;86.0000;%
NL89_SASVGT;12/01/2023;EB;1311;=;9.5300;mg/L
NL89_SASVGT;06/02/2023;EB;1311;=;79.0000;%
NL89_SASVGT;06/02/2023;EB;1311;=;9.5400;mg/L
NL89_SASVGT;06/03/2023;EB;1311;=;80.0000;%
NL89_SASVGT;06/03/2023;EB;1311;=;9.2900;mg/L
NL89_SASVGT;03/04/2023;EB;1311;=;78.0000;%
NL89_SASVGT;03/04/2023;EB;1311;=;8.8000;mg/L
NL89_SASVGT;01/05/2023;EB;1311;=;89.0000;%
NL89_SASVGT;01/05/2023;EB;1311;=;9.2200;mg/L
NL89_SASVGT;01/06/2023;EB;1311;=;100.0000;%
NL89_SASVGT;01/06/2023;EB;1311;=;9.4500;mg/L
NL89_SASVGT;27/06/2023;EB;1311;=;100.0000;%
NL89_SASVGT;27/06/2023;EB;1311;=;8.4400;mg/L
NL89_SASVGT;27/07/2023;EB;1311;=;92.0000;%
NL89_SASVGT;27/07/2023;EB;1311;=;7.7700;mg/L
NL89_SASVGT;22/08/2023;EB;1311;=;82.0000;%
NL89_SASVGT;22/08/2023;EB;1311;=;6.9200;mg/L
NL89_SASVGT;18/09/2023;EB;1311;=;70.0000;%
NL89_SASVGT;18/09/2023;EB;1311;=;5.7500;mg/L
NL89_SASVGT;19/10/2023;EB;1311;=;76.0000;%
NL89_SASVGT;19/10/2023;EB;1311;=;6.7400;mg/L
NL89_SASVGT;16/11/2023;EB;1311;=;68.0000;%
NL89_SASVGT;16/11/2023;EB;1311;=;7.3800;mg/L
NL89_SASVGT;11/12/2023;EB;1311;=;79.0000;%
NL89_SASVGT;11/12/2023;EB;1311;=;9.4800;mg/L
NL89_SASVGT;12/01/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;06/02/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;06/03/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;03/04/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;01/05/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;01/06/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;27/06/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;27/07/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;22/08/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;18/09/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;19/10/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;16/11/2023;EB;1313;=;1.0000;mg/L O2
NL89_SASVGT;11/12/2023;EB;1313;=;2.0000;mg/L O2
NL89_SASVGT;12/01/2023;EF;1335;=;0.0960;mg/L N
NL89_SASVGT;06/02/2023;EF;1335;=;0.2100;mg/L N
NL89_SASVGT;06/03/2023;EF;1335;=;0.1200;mg/L N
NL89_SASVGT;03/04/2023;EF;1335;=;0.0990;mg/L N
NL89_SASVGT;01/05/2023;EF;1335;=;0.2200;mg/L N
NL89_SASVGT;01/06/2023;EF;1335;=;0.0670;mg/L N
NL89_SASVGT;27/06/2023;EF;1335;=;0.0400;mg/L N
NL89_SASVGT;27/07/2023;EF;1335;=;0.1100;mg/L N
NL89_SASVGT;22/08/2023;EF;1335;=;0.1400;mg/L N
NL89_SASVGT;18/09/2023;EF;1335;=;0.2600;mg/L N
NL89_SASVGT;19/10/2023;EF;1335;=;0.2400;mg/L N
NL89_SASVGT;16/11/2023;EF;1335;=;0.3600;mg/L N
NL89_SASVGT;11/12/2023;EF;1335;=;0.6000;mg/L N
NL89_SASVGT;12/01/2023;EF;1337;=;3700.0000;mg/L
NL89_SASVGT;06/02/2023;EF;1337;=;2500.0000;mg/L
NL89_SASVGT;06/03/2023;EF;1337;=;2000.0000;mg/L
NL89_SASVGT;03/04/2023;EF;1337;=;1800.0000;mg/L
NL89_SASVGT;01/05/2023;EF;1337;=;1600.0000;mg/L
NL89_SASVGT;01/06/2023;EF;1337;=;1900.0000;mg/L
NL89_SASVGT;27/06/2023;EF;1337;=;2300.0000;mg/L
NL89_SASVGT;27/07/2023;EF;1337;=;3800.0000;mg/L
NL89_SASVGT;22/08/2023;EF;1337;=;4000.0000;mg/L
NL89_SASVGT;18/09/2023;EF;1337;=;4000.0000;mg/L
NL89_SASVGT;19/10/2023;EF;1337;=;4900.0000;mg/L
NL89_SASVGT;16/11/2023;EF;1337;=;1200.0000;mg/L
NL89_SASVGT;11/12/2023;EF;1337;=;250.0000;mg/L
NL89_SASVGT;12/01/2023;EF;1338;=;550.0000;mg/L
NL89_SASVGT;06/02/2023;EF;1338;=;430.0000;mg/L
NL89_SASVGT;06/03/2023;EF;1338;=;370.0000;mg/L
NL89_SASVGT;03/04/2023;EF;1338;=;300.0000;mg/L
NL89_SASVGT;01/05/2023;EF;1338;=;310.0000;mg/L
NL89_SASVGT;01/06/2023;EF;1338;=;300.0000;mg/L
NL89_SASVGT;27/06/2023;EF;1338;=;420.0000;mg/L
NL89_SASVGT;27/07/2023;EF;1338;=;620.0000;mg/L
NL89_SASVGT;22/08/2023;EF;1338;=;600.0000;mg/L
NL89_SASVGT;18/09/2023;EF;1338;=;650.0000;mg/L
NL89_SASVGT;19/10/2023;EF;1338;=;690.0000;mg/L
NL89_SASVGT;16/11/2023;EF;1338;=;210.0000;mg/L
NL89_SASVGT;11/12/2023;EF;1338;=;96.0000;mg/L
NL89_SASVGT;12/01/2023;EF;1339;=;0.1800;mg/L N
NL89_SASVGT;06/02/2023;EF;1339;=;0.0600;mg/L N
NL89_SASVGT;06/03/2023;EF;1339;=;0.0500;mg/L N
NL89_SASVGT;03/04/2023;EF;1339;=;0.1600;mg/L N
NL89_SASVGT;01/05/2023;EF;1339;=;0.0400;mg/L N
NL89_SASVGT;01/06/2023;EF;1339;=;0.0100;mg/L N
NL89_SASVGT;27/06/2023;EF;1339;=;0.1600;mg/L N
NL89_SASVGT;27/07/2023;EF;1339;=;0.0700;mg/L N
NL89_SASVGT;22/08/2023;EF;1339;=;0.1400;mg/L N
NL89_SASVGT;18/09/2023;EF;1339;=;0.0700;mg/L N
NL89_SASVGT;19/10/2023;EF;1339;=;0.0100;mg/L N
NL89_SASVGT;16/11/2023;EF;1339;=;0.0800;mg/L N
NL89_SASVGT;11/12/2023;EF;1339;=;0.1200;mg/L N
NL89_SASVGT;12/01/2023;EF;1340;=;1.8000;mg/L N
NL89_SASVGT;06/02/2023;EF;1340;=;4.5000;mg/L N
NL89_SASVGT;06/03/2023;EF;1340;=;6.6000;mg/L N
NL89_SASVGT;03/04/2023;EF;1340;=;6.0000;mg/L N
NL89_SASVGT;01/05/2023;EF;1340;=;2.4000;mg/L N
NL89_SASVGT;01/06/2023;EF;1340;=;2.0000;mg/L N
NL89_SASVGT;27/06/2023;EF;1340;=;3.6000;mg/L N
NL89_SASVGT;27/07/2023;EF;1340;=;1.3000;mg/L N
NL89_SASVGT;22/08/2023;EF;1340;=;1.7000;mg/L N
NL89_SASVGT;18/09/2023;EF;1340;=;1.7000;mg/L N
NL89_SASVGT;19/10/2023;EF;1340;=;1.3000;mg/L N
NL89_SASVGT;16/11/2023;EF;1340;=;1.6000;mg/L N
NL89_SASVGT;11/12/2023;EF;1340;=;4.9000;mg/L N
NL89_SASVGT;12/01/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;06/02/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;06/03/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;03/04/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;01/05/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;01/06/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;27/06/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;27/07/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;22/08/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;18/09/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;19/10/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;16/11/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;11/12/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_SASVGT;12/01/2023;EB;1350;=;0.3930;mg/L
NL89_SASVGT;06/02/2023;EB;1350;=;0.3560;mg/L
NL89_SASVGT;06/03/2023;EB;1350;=;0.3030;mg/L
NL89_SASVGT;03/04/2023;EB;1350;=;0.3320;mg/L
NL89_SASVGT;01/05/2023;EB;1350;=;0.3010;mg/L
NL89_SASVGT;01/06/2023;EB;1350;=;0.2740;mg/L
NL89_SASVGT;27/06/2023;EB;1350;=;0.2590;mg/L
NL89_SASVGT;27/07/2023;EB;1350;=;0.2980;mg/L
NL89_SASVGT;22/08/2023;EB;1350;=;0.3620;mg/L
NL89_SASVGT;18/09/2023;EB;1350;=;0.3910;mg/L
NL89_SASVGT;19/10/2023;EB;1350;=;0.3680;mg/L
NL89_SASVGT;16/11/2023;EB;1350;=;0.5280;mg/L
NL89_SASVGT;11/12/2023;EB;1350;=;0.4560;mg/L
NL89_SASVGT;12/01/2023;EF;1361;=;1.4200;µg/L
NL89_SASVGT;06/02/2023;EF;1361;=;1.4900;µg/L
NL89_SASVGT;06/03/2023;EF;1361;=;1.4400;µg/L
NL89_SASVGT;03/04/2023;EF;1361;=;1.4300;µg/L
NL89_SASVGT;01/05/2023;EF;1361;=;1.3800;µg/L
NL89_SASVGT;01/06/2023;EF;1361;=;1.3600;µg/L
NL89_SASVGT;27/06/2023;EF;1361;=;1.4200;µg/L
NL89_SASVGT;27/07/2023;EF;1361;=;1.3200;µg/L
NL89_SASVGT;22/08/2023;EF;1361;=;1.4000;µg/L
NL89_SASVGT;18/09/2023;EF;1361;=;1.2600;µg/L
NL89_SASVGT;19/10/2023;EF;1361;=;1.4400;µg/L
NL89_SASVGT;16/11/2023;EF;1361;=;1.0600;µg/L
NL89_SASVGT;11/12/2023;EF;1361;=;1.2700;µg/L
NL89_SASVGT;12/01/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;06/02/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;06/03/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;03/04/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;01/05/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;01/06/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;27/06/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;27/07/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;22/08/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;18/09/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;19/10/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;16/11/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;11/12/2023;EF;1368;<;0.0030;µg/L
NL89_SASVGT;12/01/2023;EF;1369;=;2.4100;µg/L
NL89_SASVGT;06/02/2023;EF;1369;=;2.2600;µg/L
NL89_SASVGT;06/03/2023;EF;1369;=;2.1800;µg/L
NL89_SASVGT;03/04/2023;EF;1369;=;2.0700;µg/L
NL89_SASVGT;01/05/2023;EF;1369;=;2.0500;µg/L
NL89_SASVGT;01/06/2023;EF;1369;=;2.1400;µg/L
NL89_SASVGT;27/06/2023;EF;1369;=;2.6700;µg/L
NL89_SASVGT;27/07/2023;EF;1369;=;2.9500;µg/L
NL89_SASVGT;22/08/2023;EF;1369;=;3.2000;µg/L
NL89_SASVGT;18/09/2023;EF;1369;=;3.0600;µg/L
NL89_SASVGT;19/10/2023;EF;1369;=;3.6800;µg/L
NL89_SASVGT;16/11/2023;EF;1369;=;2.3400;µg/L
NL89_SASVGT;11/12/2023;EF;1369;=;2.0400;µg/L
NL89_SASVGT;12/01/2023;EF;1379;=;0.5540;µg/L
NL89_SASVGT;06/02/2023;EF;1379;=;0.5390;µg/L
NL89_SASVGT;06/03/2023;EF;1379;=;0.5520;µg/L
NL89_SASVGT;03/04/2023;EF;1379;=;0.4930;µg/L
NL89_SASVGT;01/05/2023;EF;1379;=;0.4670;µg/L
NL89_SASVGT;01/06/2023;EF;1379;=;0.3520;µg/L
NL89_SASVGT;27/06/2023;EF;1379;=;0.3290;µg/L
NL89_SASVGT;27/07/2023;EF;1379;=;0.3340;µg/L
NL89_SASVGT;22/08/2023;EF;1379;=;0.3750;µg/L
NL89_SASVGT;18/09/2023;EF;1379;=;0.3650;µg/L
NL89_SASVGT;19/10/2023;EF;1379;=;0.5680;µg/L
NL89_SASVGT;16/11/2023;EF;1379;=;0.5500;µg/L
NL89_SASVGT;11/12/2023;EF;1379;=;0.5130;µg/L
NL89_SASVGT;12/01/2023;EF;1382;=;0.0986;µg/L
NL89_SASVGT;06/02/2023;EF;1382;=;0.1060;µg/L
NL89_SASVGT;06/03/2023;EF;1382;=;0.2330;µg/L
NL89_SASVGT;03/04/2023;EF;1382;=;0.1010;µg/L
NL89_SASVGT;01/05/2023;EF;1382;=;0.4100;µg/L
NL89_SASVGT;01/06/2023;EF;1382;=;0.0224;µg/L
NL89_SASVGT;27/06/2023;EF;1382;=;0.0445;µg/L
NL89_SASVGT;27/07/2023;EF;1382;=;0.0328;µg/L
NL89_SASVGT;22/08/2023;EF;1382;<;0.0200;µg/L
