locatie_code;locatienaam;locaties_locatie_type;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;parameter_code;hoedanigheid_code;compartiment_code;eenheid_code;typering_code;biotaxon_code;orgaan_code;samengestelde_klasse_code;bemonsterings_soort_code;bemonsterings_methode_code;bemonsterings_apparaat_code;meetapparaat_code;waardebewerkings_methode_code;waardebepalings_techniek_code;waardebepalings_methode_code;opdrachtgevende_instantie_code;beherende_instantie_code;analyserende_instantie_code;bemonsterende_instantie_code;reeks_type_code;bemonsteringshoogte_code;referentievlak_code;reeks_srid_org;reeks_x_org;reeks_y_org;interval;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving;Identitication unique de la station;Unieke identificatie gemeten parameter;ISC_fraction;has_higher_aquocodes;higher_aquocodes_info
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Naf;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC820'T0001582745#010;2024-05-21 13:32:00.0;0.0211;;+.211E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1517.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;135TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514TA100'T0001582749#005;2024-05-21 13:32:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1629.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;123TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514TA100'T0001582749#005;2024-05-21 13:32:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1630.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;HxClbtDen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC820'T0001582745#010;2024-05-21 13:32:00.0;0.0005;<;+.5E-03;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1652.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;acnfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC320'T0001582744#009;2024-05-21 13:32:00.0;0.001;<;+.100E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1688.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;imdcpd;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC320'T0001582744#009;2024-05-21 13:32:00.0;0.001;;+.100E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1877.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PeClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC820'T0001582745#010;2024-05-21 13:32:00.0;2.24e-05;;+.224E-04;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1888.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;irgrl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC320'T0001582744#009;2024-05-21 13:32:00.0;7e-05;<;+.700E-04;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1935.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;4ttC8yFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC870'T0001582746#006;2024-05-21 13:32:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1959.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;quinoxfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514LC320'T0001582744#009;2024-05-21 13:32:00.0;8e-05;<;+.800E-04;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;2028.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;TC4ySn;NVT;OW;ng/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4411;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS600'T0001582741#009;2024-05-21 13:32:00.0;0.381;;+.381E+00;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;2879.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE154;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2911.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE153;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2912.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE100;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2915.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE99;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2916.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE47;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2919.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PBDE28;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514OM305'T0001582747#007;2024-05-21 13:32:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;2920.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;DEHP;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X047;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#514TA319'T0001582750#005;2024-05-21 13:32:00.0;1.0;<;+.100E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;6616.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;F;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I10304_1;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114MB322'T0001582734#002;2024-05-21 13:32:00.0;1.09;;+.109E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;7073.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;NH4;Nnf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;AA;other:A090;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114MB102'T0001582726#003;2024-05-21 13:32:00.0;0.0657;;+.657E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1335.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Cl;nf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;DA;other:I15923_1;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114TA405'T0001582737#003;2024-05-21 13:32:00.0;12000.0;;+.12000E+05;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1337.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;SO4;nf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;DA;other:I15923_1;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114TA405'T0001582737#003;2024-05-21 13:32:00.0;1500.0;;+.1500E+04;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1338.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;NO2;Nnf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;AA;other:A090;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114MB101'T0001582725#003;2024-05-21 13:32:00.0;0.021;;+.210E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1339.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;NO3;Nnf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;AA;other:A090;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114MB116'T0001582732#003;2024-05-21 13:32:00.0;1.34;;+.134E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1340.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;U;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;1.61;;+.161E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1361.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Ag;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1368.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;As;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;1.92;;+.192E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1369.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Co;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.0651;;+.651E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1379.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Pb;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.036;;+.360E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1382.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Zn;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;3.22;;+.322E+01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1383.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Se;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.216;;+.216E+00;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1385.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Ni;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.961;;+.961E+00;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1386.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Hg;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;ICP-MS;other:I17294_2;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS421'T0001582740#003;2024-05-21 13:32:00.0;0.0003;<;+.300E-03;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;1387.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Cd;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;0.0306;;+.306E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1388.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Cu;nf;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4414;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414LS401'T0001582739#010;2024-05-21 13:32:00.0;1.19;;+.119E+01;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;1392.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;PO4;Pnf;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;AA;other:A090;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#114MB103'T0001582727#003;2024-05-21 13:32:00.0;0.049;;+.490E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1433.0;EF;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;GELDHD;NVT;20oC;OW;mS/m;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#714VP023'T0001582714#003;2024-05-21 13:32:00.0;3040.0;;+.3040E+04;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1303.0;;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;HH;NVT;CaCO3;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;ICP-MS;other:I17294_2;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-05-21;13:32:00;0;2024008972#414OM100'T0001582742#008;2024-05-21 13:32:00.0;3900.0;;+.3900E+04;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;1345.0;;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;BaA;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC820'T0001588961#010;2024-06-17 11:22:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1082.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;C2yClprfs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC320'T0001588960#009;2024-06-17 11:22:00.0;0.0002;<;+.200E-03;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1083.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;alCl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC320'T0001588960#009;2024-06-17 11:22:00.0;0.0006;<;+.600E-03;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1101.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;aldn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC820'T0001588961#010;2024-06-17 11:22:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1103.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;atzne;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC320'T0001588960#009;2024-06-17 11:22:00.0;0.00132;;+.132E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1107.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;Ben;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514TA100'T0001588965#005;2024-06-17 11:22:00.0;0.01;;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1114.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;BaP;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC820'T0001588961#010;2024-06-17 11:22:00.0;0.002;<;+.2E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1115.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;BkF;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC820'T0001588961#010;2024-06-17 11:22:00.0;0.00114;;+.114E-02;Definitief;0;NVT;Niet van toepassing;NL_TERNZBI20;1117.0;EB;no;
terneuzen.boei20;Terneuzen, boei 20;Point;51346537;3825487;CONCTTE;BghiPe;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;46200.0;374200.0;;2024-06-17;11:22:00;0;2024009571#514LC820'T0001588961#010;2024-06-17 11:22:00.0;0.00126;;+.126E-02;Definitief;3;NVT;Niet van toepassing;NL_TERNZBI20;1118.0;EB;no;
