Identitication unique de la station;Date de prélévement;Fraction analysée;Identification unique du paramètre mesuré;Gestion de la Limite de Quantification;Résultat;Identification unique de l'unité;event_aquocode
NL89_SCHAARVODDL;12/03/2024;EB;1877.0;;0.00236;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;1888.0;;2.51e-05;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;1935.0;;0.000111;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;1959.0;;0.00492;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2028.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;2879.0;;1.1;ng/l;0
NL89_SCHAARVODDL;12/03/2024;EB;2911.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2912.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2915.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2916.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2919.0;;0.00064;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;2920.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;12/03/2024;EB;5347.0;;0.0084;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;5977.0;;0.00329;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;5978.0;;0.00723;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;5979.0;;0.00611;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;6616.0;<;1.0;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;6830.0;;0.00445;ug/l;0
NL89_SCHAARVODDL;12/03/2024;EB;7073.0;;0.22;mg/l;3
NL89_SCHAARVODDL;26/03/2024;EB;1301.0;;11.1;oC;0
NL89_SCHAARVODDL;26/03/2024;EB;1302.0;;7.8;DIMSLS;0
NL89_SCHAARVODDL;26/03/2024;;1303.0;;382.0;mS/m;0
NL89_SCHAARVODDL;26/03/2024;EB;1305.0;;61.0;mg/l;3
NL89_SCHAARVODDL;26/03/2024;EB;1311.0;;75.0;%;0
NL89_SCHAARVODDL;26/03/2024;EB;1311.0;;8.16;mg/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1335.0;;0.018;mg/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1337.0;;1200.0;mg/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1338.0;;220.0;mg/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1339.0;;0.07;mg/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1340.0;;3.0;mg/l;0
NL89_SCHAARVODDL;26/03/2024;;1345.0;;624.0;mg/l;3
NL89_SCHAARVODDL;26/03/2024;EF;1361.0;;1.15;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1369.0;;2.23;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1379.0;;0.442;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1382.0;;0.0502;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1383.0;;6.26;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1385.0;;0.639;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1386.0;;2.92;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1387.0;;0.000706;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1388.0;;0.0267;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1392.0;;2.84;ug/l;0
NL89_SCHAARVODDL;26/03/2024;EF;1433.0;;0.02;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1082.0;;0.0169;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1083.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1101.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1103.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1107.0;;0.00259;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1114.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1115.0;;0.0205;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1117.0;;0.0143;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1118.0;;0.0161;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1119.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1135.0;;0.02;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1140.0;<;0.0007;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1144.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1146.0;;0.000292;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1147.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1148.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1161.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1168.0;<;0.5;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1170.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1172.0;;0.000275;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;1173.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1177.0;;0.00736;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1178.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1179.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1181.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1191.0;;0.0572;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1197.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1199.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1200.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1201.0;;6.8e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1202.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1203.0;;0.000196;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1204.0;;0.0179;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1207.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1208.0;;0.00207;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1235.0;<;0.1;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1263.0;;0.00124;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1269.0;;0.00237;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1272.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1276.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1283.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1286.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1302.0;;7.97;DIMSLS;0
NL89_SCHAARVODDL;10/04/2024;;1303.0;;1870.0;mS/m;0
NL89_SCHAARVODDL;10/04/2024;EB;1305.0;;170.0;mg/l;3
NL89_SCHAARVODDL;10/04/2024;EB;1311.0;;9.99999999999e+22;%;99
NL89_SCHAARVODDL;10/04/2024;EB;1311.0;;9.99999999999e+22;mg/l;99
NL89_SCHAARVODDL;10/04/2024;EF;1335.0;;0.044;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1337.0;;1800.0;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1338.0;;290.0;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1339.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1340.0;;1.9;mg/l;0
NL89_SCHAARVODDL;10/04/2024;;1345.0;;664.0;mg/l;3
NL89_SCHAARVODDL;10/04/2024;EF;1361.0;;1.14;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1369.0;;2.42;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1379.0;;0.35;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1382.0;;0.0412;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1383.0;;5.93;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1385.0;;0.631;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1386.0;;3.08;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1387.0;;0.000409;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EF;1388.0;;0.0345;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1392.0;;3.1;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EF;1433.0;;0.07;mg/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1458.0;;0.00775;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1464.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1517.0;;0.0359;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1629.0;<;0.05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1630.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1652.0;<;0.0005;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1688.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1877.0;;0.00322;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1888.0;;2.71e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1935.0;;0.000121;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;1959.0;;0.00397;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;2028.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;2879.0;;2.12;ng/l;0
NL89_SCHAARVODDL;10/04/2024;EB;2911.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;2912.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;2915.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;2916.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;2919.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;2920.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;10/04/2024;EB;5347.0;;0.00927;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;5977.0;;0.00358;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;5978.0;;0.00834;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;5979.0;;0.00705;ug/l;0
NL89_SCHAARVODDL;10/04/2024;EB;6830.0;;0.00541;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EB;1301.0;;12.5;oC;0
NL89_SCHAARVODDL;23/04/2024;EB;1302.0;;7.95;DIMSLS;0
NL89_SCHAARVODDL;23/04/2024;;1303.0;;483.0;mS/m;0
NL89_SCHAARVODDL;23/04/2024;EB;1305.0;;120.0;mg/l;3
NL89_SCHAARVODDL;23/04/2024;EB;1311.0;;82.0;%;0
NL89_SCHAARVODDL;23/04/2024;EB;1311.0;;8.69;mg/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1335.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1337.0;;1700.0;mg/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1338.0;;290.0;mg/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1339.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1340.0;;1.1;mg/l;0
NL89_SCHAARVODDL;23/04/2024;;1345.0;;811.0;mg/l;3
NL89_SCHAARVODDL;23/04/2024;EF;1361.0;;1.22;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1369.0;;2.63;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1379.0;;0.294;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1382.0;;0.0398;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1383.0;;5.78;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1385.0;;0.604;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1386.0;;2.9;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1387.0;;0.000559;ug/l;3
NL89_SCHAARVODDL;23/04/2024;EF;1388.0;;0.0325;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1392.0;;2.92;ug/l;0
NL89_SCHAARVODDL;23/04/2024;EF;1433.0;;0.11;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1082.0;;0.0182;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1083.0;;0.00034;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1101.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1103.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1107.0;;0.00276;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1114.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1115.0;;0.0221;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1117.0;;0.016;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1118.0;;0.0185;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1119.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1135.0;;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1140.0;<;0.0007;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1144.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1146.0;;0.000391;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1147.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1148.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1161.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1168.0;<;0.5;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1170.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1172.0;;0.000645;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1173.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1177.0;;0.0218;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1178.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1179.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1181.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1191.0;;0.0458;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1197.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1199.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1200.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1201.0;<;5e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1202.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1203.0;;0.000201;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1204.0;;0.0194;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1207.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1208.0;;0.00215;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1235.0;<;0.1;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1263.0;;0.00153;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1269.0;;0.00271;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1272.0;;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1276.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1283.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1286.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1301.0;;16.7;oC;0
NL89_SCHAARVODDL;13/05/2024;EB;1302.0;;7.77;DIMSLS;0
NL89_SCHAARVODDL;13/05/2024;;1303.0;;862.0;mS/m;0
NL89_SCHAARVODDL;13/05/2024;EB;1305.0;;230.0;mg/l;3
NL89_SCHAARVODDL;13/05/2024;EB;1311.0;;78.0;%;0
NL89_SCHAARVODDL;13/05/2024;EB;1311.0;;7.32;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1335.0;;0.032;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1337.0;;2700.0;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1338.0;;450.0;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1339.0;;0.02;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1340.0;;3.6;mg/l;0
NL89_SCHAARVODDL;13/05/2024;;1345.0;;1160.0;mg/l;3
NL89_SCHAARVODDL;13/05/2024;EF;1361.0;;1.22;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1369.0;;2.84;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1379.0;;0.532;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1382.0;;0.0648;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1383.0;;6.38;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1385.0;;0.586;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1386.0;;2.85;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1387.0;;0.000457;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1388.0;;0.0373;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1392.0;;2.68;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EF;1433.0;;0.08;mg/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1458.0;;0.00882;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1464.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1517.0;;0.0348;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1629.0;<;0.05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1630.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1652.0;<;0.0005;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1688.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1877.0;;0.00352;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1888.0;;4.72e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1935.0;;0.000158;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;1959.0;;0.00323;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;2028.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;2879.0;;3.24;ng/l;0
NL89_SCHAARVODDL;13/05/2024;EB;2911.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;2912.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;2915.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;2916.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;2919.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;2920.0;<;0.0005;ug/l;3
NL89_SCHAARVODDL;13/05/2024;EB;5347.0;;0.00864;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;5977.0;;0.00371;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;5978.0;;0.00881;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;5979.0;;0.00755;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;6830.0;;0.0051;ug/l;0
NL89_SCHAARVODDL;13/05/2024;EB;7073.0;<;0.01;mg/l;3
NL89_SCHAARVODDL;22/05/2024;EB;1301.0;;18.2;oC;0
NL89_SCHAARVODDL;22/05/2024;EB;1302.0;;7.73;DIMSLS;0
NL89_SCHAARVODDL;22/05/2024;;1303.0;;603.0;mS/m;0
NL89_SCHAARVODDL;22/05/2024;EB;1305.0;;70.0;mg/l;3
NL89_SCHAARVODDL;22/05/2024;EB;1311.0;;70.0;%;0
NL89_SCHAARVODDL;22/05/2024;EB;1311.0;;6.4;mg/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1335.0;;0.034;mg/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1337.0;;2100.0;mg/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1338.0;;310.0;mg/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1339.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1340.0;;1.1;mg/l;0
NL89_SCHAARVODDL;22/05/2024;;1345.0;;922.0;mg/l;3
NL89_SCHAARVODDL;22/05/2024;EF;1361.0;;1.07;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1369.0;;2.61;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1379.0;;0.274;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1382.0;;0.0354;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1383.0;;7.61;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1385.0;;0.573;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1386.0;;3.04;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1387.0;;0.000444;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1388.0;;0.0516;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1392.0;;3.24;ug/l;0
NL89_SCHAARVODDL;22/05/2024;EF;1433.0;;0.12;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1082.0;;0.00896;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1083.0;;0.000244;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1101.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1103.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1107.0;;0.00299;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1114.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1115.0;;0.0128;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1117.0;;0.0107;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1118.0;;0.0124;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1119.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1135.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1140.0;<;0.0007;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1144.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1146.0;;0.000239;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1147.0;<;0.0006;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1148.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1161.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1168.0;<;0.5;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1170.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1172.0;;0.000387;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1173.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1177.0;;0.0226;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1178.0;<;0.0004;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1179.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1181.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1191.0;;0.031;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1197.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1199.0;<;0.0002;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1200.0;<;6e-05;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1201.0;;7.72e-05;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1202.0;<;8e-05;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1203.0;;0.000189;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1204.0;;0.0133;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1207.0;<;0.0003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1208.0;;0.00286;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1235.0;<;0.1;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1263.0;;0.00235;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1269.0;;0.00278;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1272.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1276.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1283.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1286.0;<;0.01;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1289.0;<;0.001;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EB;1301.0;;17.8;oC;0
NL89_SCHAARVODDL;05/06/2024;EB;1302.0;;7.75;DIMSLS;0
NL89_SCHAARVODDL;05/06/2024;;1303.0;;560.0;mS/m;0
NL89_SCHAARVODDL;05/06/2024;EB;1305.0;;250.0;mg/l;3
NL89_SCHAARVODDL;05/06/2024;EB;1311.0;;75.0;%;0
NL89_SCHAARVODDL;05/06/2024;EB;1311.0;;7.03;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1335.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1337.0;;1800.0;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1338.0;;290.0;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1339.0;<;0.01;mg/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1340.0;;2.8;mg/l;0
NL89_SCHAARVODDL;05/06/2024;;1345.0;;896.0;mg/l;3
NL89_SCHAARVODDL;05/06/2024;EF;1361.0;;1.03;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1368.0;<;0.003;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1369.0;;2.69;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1379.0;;0.279;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1382.0;;0.0383;ug/l;0
NL89_SCHAARVODDL;05/06/2024;EF;1383.0;;6.06;ug/l;0
